"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0032507","maintenance of protein location in cell","19/2383","59/18860",0.322033898305085,2.54870303064788,4.53091546970193,7.23008596923141e-05,0.00214809581062799,0.00184756012047607,"RIT2/PINK1/RER1/PML/SKP1/SUPT7L/VPS13C/GPAA1/CDK5/PARK7/TMED2/ARL2BP/RANGAP1/TAF3/HK1/CCDC88A/AKT1/TXN/SUN1",19
"GO:0007269","neurotransmitter secretion","37/2383","154/18860",0.24025974025974,1.90151015581146,4.27191693555032,7.29081172976897e-05,0.00214809581062799,0.00184756012047607,"SLC32A1/SNAP25/SYN2/CACNB4/CADPS/NPY/PREPL/NAPA/SYT7/SYNJ1/SNCA/PRKCG/DNAJC5/SNAP23/STX11/GGCX/RAB5A/SYN1/DOC2A/NRXN1/GIT1/CDK5/PSEN1/STXBP5/UNC13C/OSBPL2/SYT8/GPR158/RAB3GAP1/SYT13/SNCG/RIMS1/PTPRN2/RPH3AL/PFN2/RIMS4/SV2B",37
"GO:0099643","signal release from synapse","37/2383","154/18860",0.24025974025974,1.90151015581146,4.27191693555032,7.29081172976897e-05,0.00214809581062799,0.00184756012047607,"SLC32A1/SNAP25/SYN2/CACNB4/CADPS/NPY/PREPL/NAPA/SYT7/SYNJ1/SNCA/PRKCG/DNAJC5/SNAP23/STX11/GGCX/RAB5A/SYN1/DOC2A/NRXN1/GIT1/CDK5/PSEN1/STXBP5/UNC13C/OSBPL2/SYT8/GPR158/RAB3GAP1/SYT13/SNCG/RIMS1/PTPRN2/RPH3AL/PFN2/RIMS4/SV2B",37
"GO:0006140","regulation of nucleotide metabolic process","25/2383","89/18860",0.280898876404494,2.22314427569818,4.3985675528068,7.48858552490879e-05,0.002184840488999,0.00187916392607082,"NDUFC2/VCP/UCHL1/DNM1L/MTCH2/PINK1/IGF1/IL4/ZBTB20/DNAJC30/PRKAG2/FIS1/EIF6/PRKAA1/GIT1/GPD1/PSEN1/PRKAG1/DDIT4/ME1/HDAC4/PPP2CA/INSR/ME2/SRC",25
"GO:1900542","regulation of purine nucleotide metabolic process","25/2383","89/18860",0.280898876404494,2.22314427569818,4.3985675528068,7.48858552490879e-05,0.002184840488999,0.00187916392607082,"NDUFC2/VCP/UCHL1/DNM1L/MTCH2/PINK1/IGF1/IL4/ZBTB20/DNAJC30/PRKAG2/FIS1/EIF6/PRKAA1/GIT1/GPD1/PSEN1/PRKAG1/DDIT4/ME1/HDAC4/PPP2CA/INSR/ME2/SRC",25
"GO:1902036","regulation of hematopoietic stem cell differentiation","9/2383","17/18860",0.529411764705882,4.18997309372763,5.00401654741507,7.55697455649567e-05,0.00219409052535925,0.00188711980876823,"YTHDF2/PRKDC/N4BP2L2/KAT5/METTL3/ITCH/ABL1/SETD1A/HSPA9",9
"GO:0031647","regulation of protein stability","78/2383","404/18860",0.193069306930693,1.52802649127691,4.07999737963303,7.73728316749828e-05,0.00223558891907281,0.00192281224711742,"RTN4/RPAP3/PIN1/CCNH/CSNK2A1/YWHAZ/CUL3/VPS35/ASPH/PINK1/BTRC/PEX19/PRKDC/POLR2E/NR1D1/IGF1/MAPK1/SNCA/UBE2B/ZNF207/PML/NAPG/STUB1/SUMO1/URI1/CCT2/DDOST/DERL1/GAPDH/USP34/RUVBL2/ANK2/PRKAA1/HSPA8/CDC37/USP7/PIH1D1/CCT7/EPHA4/LMNA/COMMD1/UBR4/USP9X/TBX3/PRKRA/MTMR1/PARK7/BAG2/PHB2/HSP90AB1/PRNP/TAF9B/CD74/AKT2/HDAC8/AAK1/BAG4/ATP1B1/BAG1/PTEN/FNIP1/STX12/NAA30/SEL1L/SH3GLB1/BMP2/CREB1/SOX4/SENP2/NAA16/DNAJA3/PFN2/FBXW7/SRC/CREBL2/BCL2/CDK7/TRIM37",78
"GO:1903578","regulation of ATP metabolic process","23/2383","79/18860",0.291139240506329,2.30419054802743,4.41750976566849,7.84103019956157e-05,0.0022546731549797,0.00193922644662234,"NDUFC2/VCP/UCHL1/DNM1L/MTCH2/PINK1/IGF1/IL4/ZBTB20/DNAJC30/PRKAG2/FIS1/EIF6/PRKAA1/GIT1/GPD1/PSEN1/PRKAG1/DDIT4/HDAC4/PPP2CA/INSR/SRC",23
"GO:0007034","vacuolar transport","41/2383","178/18860",0.230337078651685,1.82297830607251,4.19535760359853,8.51666519482764e-05,0.00243723323111312,0.00209624491599711,"NDFIP2/ATP6V0D1/STAM/CSNK2A1/CHMP2B/BECN1/VPS35/VCP/VTI1A/PINK1/CHMP3/SORT1/RAB12/VPS28/VTA1/NDFIP1/KAT5/TMEM50B/VPS13C/CHMP5/CHMP2A/HSPA8/ARL8B/UBR4/SLC17A9/LEPROTL1/USE1/RHOB/SNF8/VPS16/PIK3R4/VAMP7/C9orf72/SNX32/AP1G2/CHMP4B/SQSTM1/RAB7A/TMEM106B/AP3S2/VPS53",41
"GO:0007035","vacuolar acidification","14/2383","37/18860",0.378378378378378,2.99463542434587,4.61851383861485,9.03293118600185e-05,0.00257266482968938,0.00221272855669128,"ATP6V0A1/ATP6V0D1/ATP6V1B2/ATP6V1A/ATP6V1D/ATP6AP2/VMA21/ATP6V0C/ATP6AP1/ATP6V0E1/ATP6V0B/ATP6V1H/TMEM106B/DMXL2",14
"GO:0006403","RNA localization","46/2383","208/18860",0.221153846153846,1.75029858936699,4.13795129526459,9.32626844666114e-05,0.00264158471234691,0.00227200599956694,"AKAP8L/CETN2/TPR/LRPPRC/NUP85/CPSF6/G3BP2/METTL3/DHX36/ATR/CCT2/PEG10/CKAP5/ALYREF/CAPRIN1/AHCTF1/RAE1/SRSF3/TERF1/PPP1R21/KIF5C/RUVBL2/SARNP/ENY2/PIH1D1/CCT7/IGF2BP2/KHDRBS1/DDX25/NHP2/RAN/NCBP2/PHAX/UPF3A/THOC2/EIF4E/NUTF2/RBM33/FYTTD1/RANBP2/DHX9/WNK1/CHTOP/NUP133/TOMM20/SENP2",46
"GO:0050821","protein stabilization","53/2383","250/18860",0.212,1.67785144775493,4.10311440462087,9.36324960738247e-05,0.00264158471234691,0.00227200599956694,"RTN4/RPAP3/PIN1/CCNH/CSNK2A1/PINK1/PEX19/POLR2E/IGF1/UBE2B/ZNF207/PML/NAPG/STUB1/SUMO1/URI1/CCT2/GAPDH/RUVBL2/ANK2/PRKAA1/CDC37/USP7/PIH1D1/CCT7/EPHA4/UBR4/USP9X/PRKRA/PARK7/BAG2/PHB2/HSP90AB1/TAF9B/CD74/AKT2/AAK1/BAG4/ATP1B1/BAG1/PTEN/STX12/NAA30/SEL1L/CREB1/SOX4/NAA16/DNAJA3/PFN2/FBXW7/CREBL2/CDK7/TRIM37",53
"GO:0008088","axo-dendritic transport","24/2383","85/18860",0.282352941176471,2.23465231665474,4.33856837496405,9.46248451207916e-05,0.00265704788106786,0.00228530574798769,"SFPQ/KIFAP3/PAFAH1B1/UCHL1/ACTR10/MAPT/AP3M2/ARMCX3/KIF1B/RUFY3/KIF5C/NETO1/DYNC1H1/ARL8B/NEFL/AGTPBP1/HSBP1/ATG5/BLOC1S2/KIF3A/SOD1/BLOC1S4/AP3S2/RAB27B",24
"GO:0090174","organelle membrane fusion","34/2383","139/18860",0.244604316546763,1.93589484266552,4.21164942022359,9.63077767224578e-05,0.00269166734849075,0.00231508167655018,"SNAP25/CHMP2B/RAB14/VTI1A/SYT7/CHMP3/SNCA/STX7/USO1/SNAP23/STX11/YIPF5/CHMP5/CHMP2A/DOC2A/ATL1/ARL8B/STX17/CORO1A/GOSR2/RAB2A/PIP4K2B/VPS16/SYT8/VAMP7/C9orf72/SYT13/ANXA2/STX12/CHMP4B/RAB7A/RPH3AL/ZNRF1/VAMP4",34
"GO:0007032","endosome organization","27/2383","101/18860",0.267326732673267,2.11572898792187,4.27559777568952,0.000100186801454589,0.00278705702092974,0.00239712557507258,"ATP6V0A1/STAM/ATP6V1A/CHMP2B/ATP6V1D/ATP6AP2/CHMP3/SYNJ1/VPS28/VTA1/ATP6V0C/CHMP5/CHMP2A/ATP6AP1/MICALL2/UBR4/RAB11A/SNF8/SNX10/CLCN3/PLEKHA3/ATP6V0B/CHMP4B/SQSTM1/ATP6V1H/RAB7A/VAMP4",27
"GO:0006195","purine nucleotide catabolic process","35/2383","145/18860",0.241379310344828,1.91037087415168,4.1849446721147,0.000102018996332426,0.00282488711603816,0.00242966293896963,"PFKM/HINT1/UCHL1/MTCH2/PDE1A/IGF1/PGAM1/ZBTB20/PRKAG2/ALDOA/ITPA/ADPGK/HPRT1/PDE7A/GAPDH/GPI/EIF6/TPI1/PRKAA1/ENO2/GIT1/PFKP/RAN/PKM/GPD1/PSEN1/BPGM/PRKAG1/DDIT4/HDAC4/PPP2CA/INSR/HK1/SARM1/SRC",35
"GO:0048207","vesicle targeting, rough ER to cis-Golgi","11/2383","25/18860",0.44,3.48233319345363,4.7231261716437,0.000104055424279259,0.00284994109368054,0.00245121166585711,"PDCD6/CUL3/TRAPPC11/TRAPPC2L/PPP6C/TFG/TMED2/KLHL12/TRAPPC2/TRAPPC12/TRAPPC1",11
"GO:0048208","COPII vesicle coating","11/2383","25/18860",0.44,3.48233319345363,4.7231261716437,0.000104055424279259,0.00284994109368054,0.00245121166585711,"PDCD6/CUL3/TRAPPC11/TRAPPC2L/PPP6C/TFG/TMED2/KLHL12/TRAPPC2/TRAPPC12/TRAPPC1",11
"GO:0009166","nucleotide catabolic process","39/2383","168/18860",0.232142857142857,1.83726994784485,4.1454772737548,0.000104869461744519,0.00284994109368054,0.00245121166585711,"PFKM/HINT1/VCP/UCHL1/MTCH2/PDE1A/IGF1/PGAM1/ZBTB20/PRKAG2/ALDOA/ITPA/MBD4/ADPGK/HPRT1/PDE7A/GAPDH/GPI/EIF6/TPI1/PRKAA1/ENO2/GIT1/SMUG1/PFKP/RAN/PKM/GPD1/PSEN1/BPGM/PRKAG1/DCTPP1/DDIT4/HDAC4/PPP2CA/INSR/HK1/SARM1/SRC",39
"GO:0009191","ribonucleoside diphosphate catabolic process","29/2383","112/18860",0.258928571428571,2.04926263413464,4.23543505453816,0.000105046512919005,0.00284994109368054,0.00245121166585711,"PFKM/UCHL1/MTCH2/IGF1/PGAM1/ZBTB20/PRKAG2/ALDOA/ADPGK/GAPDH/GPI/EIF6/TPI1/PRKAA1/ENO2/GIT1/PFKP/RAN/PKM/GPD1/PSEN1/BPGM/PRKAG1/DDIT4/HDAC4/PPP2CA/INSR/HK1/SRC",29
"GO:0006906","vesicle fusion","33/2383","134/18860",0.246268656716418,1.94906708588823,4.19284765044705,0.000105306300234643,0.00284994109368054,0.00245121166585711,"SNAP25/CHMP2B/RAB14/VTI1A/SYT7/CHMP3/SNCA/STX7/USO1/SNAP23/STX11/YIPF5/CHMP5/CHMP2A/DOC2A/ARL8B/STX17/CORO1A/GOSR2/RAB2A/PIP4K2B/VPS16/SYT8/VAMP7/C9orf72/SYT13/ANXA2/STX12/CHMP4B/RAB7A/RPH3AL/ZNRF1/VAMP4",33
"GO:0006457","protein folding","49/2383","228/18860",0.214912280701754,1.70090038356487,4.04926559959482,0.000119048713270392,0.00320734393725321,0.00275861100878333,"DNAJC18/PDIA3/CSNK2A1/TOR1A/MKKS/AIFM1/VBP1/PEX19/TBCC/ELP6/DNAJC19/PPIL1/UNC45A/CDC123/DNAJC5/DNAJA2/CCT2/MPDU1/PPIA/FKBP1A/RUVBL2/HSPA8/TBCE/CDC37/CCT7/ERP29/GRPEL1/TBCD/BAG2/HSP90AB1/CD74/TBCB/BAG4/DNAJB6/BAG1/LYRM7/HSPA9/TBCA/HSPA13/CANX/RANBP2/NFYC/SH3GLB1/DNAJC10/DFFA/DNAJC24/DNAJA3/NKTR/TBCEL",49
"GO:0043414","macromolecule methylation","31/2383","124/18860",0.25,1.97859840537138,4.1577578101916,0.000125101559293121,0.00335530235933703,0.00288586887073629,"ICMT/PCMT1/SNRPD1/TRMT1/NDUFAF7/NSUN4/TRMT6/METTL3/PRMT8/RAB6A/HENMT1/LCMT1/FTSJ1/PRMT5/THUMPD3/MTO1/METTL6/NSUN6/TGS1/SNRPE/LCMT2/DALRD3/NTMT1/TRMT10C/METTL15/AKT1/FAM98A/EMG1/GSPT1/WDR6/METTL22",31
"GO:0034063","stress granule assembly","14/2383","38/18860",0.368421052631579,2.91582922896835,4.49570689726204,0.000126493905983183,0.00337750023073846,0.00290496108336379,"YTHDF2/BECN1/EIF2S1/G3BP2/MAPT/CAPRIN1/DYNC1H1/PRKAA1/ATG5/C9orf72/G3BP1/OGFOD1/CIRBP/TIA1",14
"GO:0140029","exocytic process","26/2383","97/18860",0.268041237113402,2.1213838573054,4.2108649052129,0.00012742973346441,0.00338736549266949,0.00291344611668103,"SNAP25/EXOC7/EXOC1/NAPA/SYT7/SYNJ1/SNCA/SNAP23/STX11/EXOC5/EXOC6/DOC2A/YKT6/RAB11A/PSEN1/STXBP5/UNC13C/SNX4/EXOC2/GNAO1/OSBPL2/SYT8/VAMP7/SYT13/RIMS1/RPH3AL",26
"GO:0046434","organophosphate catabolic process","53/2383","253/18860",0.209486166007905,1.65795597604242,4.00683259659491,0.000129283866091961,0.00342144603139832,0.00294275851696048,"ACOT7/PFKM/SUCLA2/HINT1/VCP/UCHL1/MTCH2/PDE1A/IGF1/PGAM1/ZBTB20/PRKAG2/ALDOA/NAPEPLD/ITPA/MLYCD/MBD4/ADPGK/HPRT1/PDE7A/GAPDH/FITM2/SUCLG1/GPI/EIF6/TPI1/PRKAA1/ENO2/GPCPD1/GIT1/SMUG1/GDE1/PFKP/NME1/RAN/PKM/GPD1/PSEN1/ABHD6/BPGM/PRKAG1/PLCB1/DCTPP1/ABHD16B/DDIT4/ABHD16A/HDAC4/PPP2CA/INSR/HK1/GDPD1/SARM1/SRC",53
"GO:0043467","regulation of generation of precursor metabolites and energy","34/2383","141/18860",0.24113475177305,1.90843534135112,4.11760361218844,0.000129930555005707,0.00342341255281557,0.00294444990638948,"GHITM/VCP/UCHL1/MTCH2/CISD1/PINK1/IGF1/IL4/ZBTB20/SNCA/PRKAG2/CCNB1/GRB10/EIF6/PRKAA1/SORBS1/IRS2/GIT1/GSK3B/PARK7/GPD1/PSEN1/AKT2/PRKAG1/DDIT4/TMEM135/HDAC4/PPP2CA/INSR/AKT1/NOS2/HMGB1/SRC/PPP1R3C",34
"GO:0015931","nucleobase-containing compound transport","51/2383","241/18860",0.211618257261411,1.67483018545959,4.00965610711506,0.000131716577636743,0.00345524934581298,0.00297183247881239,"AKAP8L/CETN2/ABCD2/SLC25A4/TPR/LRPPRC/NUP85/CPSF6/G3BP2/METTL3/SLC25A5/PEG10/CKAP5/ALYREF/AHCTF1/SLC35E3/RAE1/SRSF3/KIF5C/SARNP/ENY2/LRRC8A/IGF2BP2/KHDRBS1/DDX25/PANX1/RAN/SLC17A9/SLC35B1/NCBP2/SLC25A17/PHAX/UPF3A/THOC2/EIF4E/SLC25A32/SLC35D1/NUTF2/RBM33/FYTTD1/SLC19A1/RANBP2/DHX9/WNK1/SLC35A5/CHTOP/NUP133/SLC35A2/TOMM20/SENP2/CD47",51
"GO:0042594","response to starvation","50/2383","235/18860",0.212765957446809,1.68391353648628,4.01207710387736,0.000132591524161371,0.00346301268999632,0.00297850966939379,"YWHAZ/CUL3/BECN1/ATG7/RBX1/EIF2S1/GABARAPL1/PAK1/FOXO3/MAPK1/PRKAG2/STAMBPL1/KAT5/FBXO22/RRAGA/ATF2/MAP1LC3B/PRKAA1/HSPA8/TSC2/MAPK8/TBC1D7/CPEB4/STK24/GABARAPL2/MTMR3/JMY/SRD5A1/RRAGB/SLC7A5/SSTR1/CBL/PRKAG1/SESN2/PLIN2/MFSD11/ATG5/PIK3R4/TNRC6A/ITFG2/ADSL/FNIP1/SH3GLB1/SLC2A1/SLC34A1/SESN1/AKT1/TTC5/BCL2/SP1",50
"GO:0046831","regulation of RNA export from nucleus","9/2383","18/18860",0.5,3.95719681074276,4.77348170651732,0.000134191761021573,0.00348956922900012,0.00300135073735664,"AKAP8L/TPR/CPSF6/KHDRBS1/NCBP2/THOC2/RANBP2/DHX9/WNK1",9
"GO:0050807","regulation of synapse organization","64/2383","322/18860",0.198757763975155,1.57304717942569,3.94429289034467,0.000140208202074765,0.00363023920610029,0.00312233986575245,"CRTAC1/RTN4/PAFAH1B1/PGRMC1/YWHAZ/CHMP2B/VPS35/FGFR1/VCP/CDC42/UBE2M/RAP2A/EEF2K/SNCA/SYNDIG1/PRMT8/DHX36/NAE1/CAPRIN1/LRP8/DOCK10/ARF4/ARHGAP44/CDH2/NRXN1/PTPN13/NRCAM/EPHA4/NEFL/CDK5/TUBB/CFL1/AGO2/ABL1/ITSN1/NEGR1/PRNP/MAPRE3/PSEN1/DLGAP4/TUBA1A/SETD5/MAP1B/RHOB/MARK1/RAC1/MYCBP2/PLXNC1/FARP1/GPR158/CACNA2D3/NRP2/CRIPT/ZMYND8/NEDD9/ADAM10/LATS1/GNA13/NFATC4/ZDHHC15/AKT1/LRRTM4/NRN1/SARM1",64
"GO:0009408","response to heat","27/2383","103/18860",0.262135922330097,2.07464687165154,4.15896228938778,0.000143396951435831,0.00369679813162805,0.00317958666818016,"EIF2B1/PDCD6/VCP/MAPKAPK2/TPR/EIF2S1/IGF1/MAPT/STUB1/EIF2B3/DHX36/ATR/SUMO1/DNAJA2/YWHAE/GSK3B/RBBP7/MAP2K7/HSP90AB1/EIF2B4/DNAJB6/HSBP1/AKT1/SOD1/DNAJA3/EEF1D/SCN2B",27
"GO:0009134","nucleoside diphosphate catabolic process","29/2383","114/18860",0.254385964912281,2.01331065809719,4.12689111537953,0.000147091730889882,0.00377577528949521,0.0032475142934667,"PFKM/UCHL1/MTCH2/IGF1/PGAM1/ZBTB20/PRKAG2/ALDOA/ADPGK/GAPDH/GPI/EIF6/TPI1/PRKAA1/ENO2/GIT1/PFKP/RAN/PKM/GPD1/PSEN1/BPGM/PRKAG1/DDIT4/HDAC4/PPP2CA/INSR/HK1/SRC",29
"GO:0006006","glucose metabolic process","45/2383","206/18860",0.218446601941748,1.72887239304295,4.00019723796697,0.00014928328782401,0.00380650571537316,0.00327394528833035,"GOT1/H6PD/MDH2/PFKM/DLAT/PDK3/PDHA1/SLC25A11/PDHB/IGF1/PGAM1/PRKAG2/DDB1/MLYCD/ADPGK/KBTBD2/GAPDH/GPI/LCMT1/TPI1/PRKAA1/ENO2/SORBS1/USP7/IRS2/PFKP/BCKDK/PDK2/PKM/GPD1/RORA/G6PC3/AKT2/PRKAG1/SESN2/PDX1/LEPR/RANBP2/INSR/HK1/AKT1/PTPN2/HMGB1/ARPP19/NLN",45
"GO:0050803","regulation of synapse structure or activity","65/2383","329/18860",0.197568389057751,1.56363399816583,3.92218417612873,0.000149561752735779,0.00380650571537316,0.00327394528833035,"CRTAC1/RTN4/PAFAH1B1/PGRMC1/YWHAZ/CHMP2B/VPS35/FGFR1/VCP/CDC42/UBE2M/RAP2A/EEF2K/SNCA/SYNDIG1/PRMT8/DHX36/NAE1/CAPRIN1/LRP8/DOCK10/ARF4/ARHGAP44/CDH2/NRXN1/PTPN13/NRCAM/EPHA4/NEFL/CDK5/TUBB/CFL1/AGO2/ABL1/ITSN1/NEGR1/PRNP/MAPRE3/PSEN1/DLGAP4/TUBA1A/SETD5/MAP1B/RHOB/MARK1/RAC1/MYCBP2/PLXNC1/FARP1/GPR158/CACNA2D3/SLC17A7/NRP2/CRIPT/ZMYND8/NEDD9/ADAM10/LATS1/GNA13/NFATC4/ZDHHC15/AKT1/LRRTM4/NRN1/SARM1",65
"GO:0008033","tRNA processing","33/2383","137/18860",0.240875912408759,1.90638678473739,4.04919237466398,0.000165519080345376,0.0041947865234987,0.00360790252296098,"DDX1/ELP3/TRUB1/ELP2/POP4/ELP6/FARS2/TRMT1/TRMT6/RTCB/CDK5RAP1/YRDC/LAGE3/POP7/GRSF1/FTSJ1/THUMPD3/MTO1/METTL6/NEMF/NSUN6/RPUSD4/ANKRD16/MTFMT/LCMT2/DALRD3/TRMT10C/RPP40/AKT1/MOCS3/FAM98A/WDR6/TRNT1",33
"GO:0045739","positive regulation of DNA repair","34/2383","143/18860",0.237762237762238,1.88174393797558,4.02508134512592,0.000173753500537461,0.00438489319288843,0.00377141175716888,"FH/DMAP1/BRD8/UBE2N/SMARCA4/UCHL5/SMARCA2/PRKDC/RAD50/ACTL6B/PRKCG/KAT5/UBE2V2/TFPT/INO80D/BABAM1/RUVBL2/BRCC3/FUS/INO80B/MORF4L1/ERCC8/WDR48/ACTB/SMARCD2/DDX11/ACTR8/DHX9/ING3/MEAF6/BRD7/ACTR2/MBTD1/HMGB1",34
"GO:0097061","dendritic spine organization","23/2383","83/18860",0.27710843373494,2.19314522041165,4.14287213480537,0.000178698174190408,0.00449073016736484,0.00386244129707441,"PAFAH1B1/VPS35/CDC42/CTTN/EEF2K/DIP2A/DHX36/CAPRIN1/LRP8/DOCK10/ARHGAP44/IGF1R/EPHA4/CDK5/CFL1/PRNP/MAPRE3/ARF1/PTEN/ZMYND8/NEDD9/INSR/ZDHHC15",23
"GO:0071806","protein transmembrane transport","22/2383","78/18860",0.282051282051282,2.23226486759848,4.14727401425302,0.000185332892069058,0.00462961545240283,0.00398189542602322,"SAMM50/TIMM17A/EXOC7/TIMM23/AIFM1/DNAJC19/SEC61A2/TRAM1L1/SRP54/TIMM50/USP9X/TIMM23B/RAB11A/TOMM22/AZGP1/GRPEL1/PEX7/SEC62/TOMM20/TIMM22/MCL1/TRIM37",22
"GO:0031929","TOR signaling","42/2383","190/18860",0.221052631578947,1.74949753738101,3.94872720917484,0.000185772898942765,0.00462961545240283,0.00398189542602322,"FBXO9/PDCD6/YWHAZ/CUL3/RBX1/UBE2N/PINK1/BTRC/STAMBPL1/RICTOR/UBE3A/RRAGA/PRKAA1/TSC2/USP7/PIH1D1/TBC1D7/GSK3B/USP9X/PRKACB/CSNK1A1/RRAGB/UBR1/SYAP1/RPS6KA3/SESN2/C9orf72/ITFG2/DDIT4/FNIP1/LAMTOR2/SMCR8/RPS6KA2/LAMTOR3/OTUD5/SESN1/STK11/SIK3/CCDC88A/AKT1/SRC/RHEB",42
"GO:0006893","Golgi to plasma membrane transport","21/2383","73/18860",0.287671232876712,2.27674337056433,4.15641213804675,0.000190248263872052,0.00472147247393669,0.0040609009196013,"RABEP1/EXOC1/PREPL/MACF1/EXOC5/YWHAE/EXOC6/ARFRP1/GOPC/COMMD1/RAB11A/STXBP5/OPTN/EXOC2/CNST/SPTBN1/LYPLAL1/ARL3/AKT1/VAMP4/NSF",21
"GO:0006891","intra-Golgi vesicle-mediated transport","13/2383","35/18860",0.371428571428571,2.93963191655177,4.36785419021679,0.000199669385614466,0.00490944887281767,0.00422257792508909,"GOLGA5/VTI1A/NAPA/COPE/NAPG/COPB1/RAB6A/COPG2/GABARAPL2/COG8/GOSR2/COPZ1/NSF",13
"GO:0009261","ribonucleotide catabolic process","34/2383","144/18860",0.236111111111111,1.86867627173964,3.97937591531921,0.000200285157158922,0.00490944887281767,0.00422257792508909,"PFKM/HINT1/UCHL1/MTCH2/PDE1A/IGF1/PGAM1/ZBTB20/PRKAG2/ALDOA/ITPA/ADPGK/HPRT1/PDE7A/GAPDH/GPI/EIF6/TPI1/PRKAA1/ENO2/GIT1/PFKP/RAN/PKM/GPD1/PSEN1/BPGM/PRKAG1/DDIT4/HDAC4/PPP2CA/INSR/HK1/SRC",34
"GO:0048813","dendrite morphogenesis","34/2383","144/18860",0.236111111111111,1.86867627173964,3.97937591531921,0.000200285157158922,0.00490944887281767,0.00422257792508909,"PAFAH1B1/FZD4/YWHAH/RERE/CDC42/KIDINS220/RAP2A/EEF2K/DIP2A/PQBP1/DHX36/ABI1/CAPRIN1/LRP8/HPRT1/DOCK10/MAP6/RAPGEF2/NRP1/ARHGAP44/EPHA4/CDK5/GSK3B/CFL1/MAPRE3/RAC1/FARP1/PTEN/STK11/NFATC4/ZDHHC15/TMEM106B/SARM1/ELAVL4",34
"GO:0007051","spindle organization","45/2383","209/18860",0.215311004784689,1.70405604290358,3.89234738183933,0.000211224201533877,0.00515645693622089,0.0044350275956866,"DCTN2/CHMP2B/CLTC/TACC1/MLH1/VCP/KIZ/TPR/STMN1/BCAS2/CHMP3/KIF2A/DDB1/CCNB1/ZNF207/DCTN6/TUBGCP4/CKAP5/CLASP2/RAE1/CHMP5/CHMP2A/DYNC1H1/DLG1/TBCE/TUBGCP5/TUBG1/TUBB/MAP4/RAB11A/RAN/NUMA1/MAPRE3/WDR62/BCCIP/PTEN/NTMT1/TUBGCP3/CHMP4B/CCSAP/DRG1/POLDIP2/TUBGCP2/HAUS2/TPPP",45
"GO:0032006","regulation of TOR signaling","37/2383","162/18860",0.228395061728395,1.807608419722,3.92593448708837,0.000220474830470407,0.00535687582375583,0.00460740628669642,"FBXO9/PDCD6/YWHAZ/CUL3/RBX1/UBE2N/BTRC/STAMBPL1/RICTOR/UBE3A/RRAGA/PRKAA1/TSC2/USP7/PIH1D1/TBC1D7/GSK3B/USP9X/PRKACB/CSNK1A1/RRAGB/UBR1/SESN2/C9orf72/ITFG2/DDIT4/FNIP1/LAMTOR2/SMCR8/LAMTOR3/OTUD5/SESN1/STK11/SIK3/AKT1/SRC/RHEB",37
"GO:1903052","positive regulation of proteolysis involved in protein catabolic process","33/2383","139/18860",0.237410071942446,1.87895675905771,3.95542058351744,0.000221225268093578,0.00535687582375583,0.00460740628669642,"PSMC1/PSMC5/PSMC3/MAPK9/BBS7/RBX1/PSMC2/VCP/PTK2/TRAF7/STUB1/SUMO1/FBXO22/PSMC6/HERPUD1/GSK3B/ZER1/DDA1/AGTPBP1/BAG2/CSNK1A1/PSEN1/RNFT2/RCHY1/UBQLN1/PTEN/PSMC4/DET1/AKT1/FBXW7/ZYG11B/PSMD10/TMEM259",33
"GO:0035519","protein K29-linked ubiquitination","7/2383","12/18860",0.583333333333333,4.61672961253322,4.76602492301668,0.000225835190167063,0.00542457940718556,0.00466563760028086,"TRAF7/ITCH/UBR5/UBE3C/UBE2T/AKT1/UBE2S",7
"GO:0045040","protein insertion into mitochondrial outer membrane","7/2383","12/18860",0.583333333333333,4.61672961253322,4.76602492301668,0.000225835190167063,0.00542457940718556,0.00466563760028086,"SAMM50/MTX2/MTCH2/TOMM22/TOMM20/MTX1/MTCH1",7
"GO:0006084","acetyl-CoA metabolic process","14/2383","40/18860",0.35,2.77003776751993,4.26172085465284,0.00023755017786695,0.00568256169415693,0.00488752611327887,"DLD/DLAT/PDK3/PDHA1/PDHB/DIP2A/MLYCD/ACLY/MPC2/NME1/BCKDK/PDK2/PPCS/PDP1",14
"GO:1901800","positive regulation of proteasomal protein catabolic process","29/2383","117/18860",0.247863247863248,1.96168730788957,3.96816336451479,0.000238475670495467,0.00568256169415693,0.00488752611327887,"PSMC1/PSMC5/PSMC3/MAPK9/BBS7/RBX1/PSMC2/VCP/STUB1/SUMO1/FBXO22/PSMC6/HERPUD1/GSK3B/ZER1/DDA1/BAG2/CSNK1A1/PSEN1/RNFT2/RCHY1/UBQLN1/PSMC4/DET1/AKT1/FBXW7/ZYG11B/PSMD10/TMEM259",29
